person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,actual_loan_status,predicted_loan_status,default_probability,credit_risk_segment
22,59600,MORTGAGE,6.0,PERSONAL,A,6000,5.42,0.1,N,3,0,0,0.07915414706209244,Low Risk
23,40000,MORTGAGE,7.0,VENTURE,A,5000,6.62,0.13,N,4,0,0,0.016433337321125962,Low Risk
41,55000,RENT,9.0,DEBTCONSOLIDATION,B,12000,12.53,0.22,N,15,0,0,0.10681505416198901,Low Risk
25,125000,MORTGAGE,1.0,EDUCATION,B,20000,11.71,0.16,N,4,0,0,0.05141222113850604,Low Risk
24,130000,MORTGAGE,3.0,PERSONAL,B,25000,11.83,0.19,N,3,0,0,0.05292271851911679,Low Risk
24,115000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,1500,6.76,0.01,N,4,0,0,0.03257793740737784,Low Risk
28,95000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5000,7.51,0.05,N,5,0,0,0.030272827187874305,Low Risk
28,43150,RENT,3.0,VENTURE,B,6000,9.99,0.14,N,9,0,0,0.03239002741587996,Low Risk
42,32000,MORTGAGE,0.0,PERSONAL,B,10000,10.59,0.31,N,12,1,0,0.21831000385403787,Low Risk
22,39000,MORTGAGE,1.0,VENTURE,F,5000,18.21,0.13,Y,4,1,1,0.5982417102903121,Medium Risk
22,105000,MORTGAGE,6.0,MEDICAL,B,12800,11.83,0.12,N,2,0,0,0.05783236971124462,Low Risk
32,80000,RENT,3.0,VENTURE,B,6000,12.69,0.07,N,7,0,0,0.023360296612822757,Low Risk
53,34000,MORTGAGE,0.0,MEDICAL,B,10000,10.39,0.29,N,30,1,0,0.22577857932088774,Low Risk
37,60000,MORTGAGE,4.0,EDUCATION,C,12000,12.73,0.2,Y,17,0,0,0.05807332545879402,Low Risk
31,48000,MORTGAGE,0.0,MEDICAL,A,7800,7.51,0.16,N,10,0,0,0.05073197080354485,Low Risk
23,57000,MORTGAGE,7.0,PERSONAL,A,9250,5.99,0.16,N,4,0,0,0.04413873328385993,Low Risk
25,100000,RENT,2.0,HOMEIMPROVEMENT,D,21000,16.49,0.21,Y,3,1,1,0.6243979321668514,High Risk
22,98000,MORTGAGE,5.0,EDUCATION,D,25000,14.46,0.26,N,3,0,0,0.22111103383682332,Low Risk
21,31200,RENT,0.0,EDUCATION,C,13000,13.11,0.42,Y,2,1,1,0.9703752101880392,High Risk
39,40000,RENT,5.0,PERSONAL,D,6000,14.54,0.15,N,16,0,0,0.4813939525444966,Medium Risk
36,38400,OWN,5.0,PERSONAL,A,10000,6.17,0.26,N,13,0,0,0.015498892311366804,Low Risk
33,66000,RENT,17.0,EDUCATION,A,5000,7.29,0.08,N,8,0,0,0.03634817831783918,Low Risk
30,36000,RENT,3.0,DEBTCONSOLIDATION,C,24250,12.61,0.67,Y,7,1,1,0.9792202578781684,High Risk
32,106000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,12000,5.79,0.11,N,8,0,0,0.027769885719621343,Low Risk
23,90000,MORTGAGE,7.0,VENTURE,A,21000,7.49,0.23,N,4,0,0,0.010459138007641137,Low Risk
26,39000,RENT,2.0,DEBTCONSOLIDATION,A,8000,6.62,0.21,N,2,0,0,0.08529605085032727,Low Risk
23,20400,RENT,3.0,PERSONAL,C,3125,12.61,0.15,N,3,0,0,0.12944252750949356,Low Risk
31,65000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,20000,11.71,0.31,N,9,0,0,0.17139221172274335,Low Risk
34,19600,RENT,3.0,PERSONAL,B,4500,10.59,0.23,N,9,1,1,0.8961598650886906,High Risk
30,30000,MORTGAGE,5.0,PERSONAL,C,1100,14.65,0.04,N,10,1,0,0.21412380302874678,Low Risk
21,62316,MORTGAGE,5.0,MEDICAL,A,10000,7.66,0.16,N,4,0,0,0.043206498314759624,Low Risk
25,48000,MORTGAGE,0.0,MEDICAL,C,23500,13.49,0.49,Y,4,0,0,0.28423797891880903,Low Risk
26,102000,RENT,5.0,MEDICAL,A,10000,8.59,0.1,N,2,0,0,0.03368905887891832,Low Risk
21,36000,OWN,5.0,EDUCATION,C,8800,13.85,0.24,N,2,0,0,0.014399734325753909,Low Risk
21,29760,RENT,1.0,DEBTCONSOLIDATION,B,8500,10.62,0.29,N,2,0,0,0.18959608432024616,Low Risk
24,83000,RENT,5.0,PERSONAL,D,25000,12.92,0.3,Y,3,0,0,0.2564480236401369,Low Risk
26,51600,OWN,10.0,EDUCATION,B,15000,9.88,0.29,N,4,0,0,0.01678178299816242,Low Risk
29,75000,RENT,6.0,HOMEIMPROVEMENT,B,6500,10.74,0.09,N,9,0,0,0.07834120645287461,Low Risk
24,87000,RENT,8.0,HOMEIMPROVEMENT,D,25000,14.84,0.29,N,3,0,0,0.48444107173217316,Medium Risk
23,83000,RENT,7.0,DEBTCONSOLIDATION,B,9000,10.59,0.11,N,4,0,0,0.06275491044778314,Low Risk
22,12000,OWN,6.0,DEBTCONSOLIDATION,A,4750,7.14,0.4,N,2,1,1,0.9465663972132741,High Risk
21,28000,OWN,3.0,VENTURE,A,4000,7.88,0.14,N,3,0,0,0.007706870273372727,Low Risk
36,56400,OWN,0.0,PERSONAL,C,20000,13.57,0.35,Y,12,0,0,0.04118599231706699,Low Risk
24,33000,RENT,8.0,MEDICAL,B,6400,9.99,0.19,N,2,0,0,0.16194695616438898,Low Risk
27,100000,MORTGAGE,2.0,MEDICAL,C,10000,12.09,0.1,Y,9,0,0,0.07140134308247709,Low Risk
27,17000,RENT,6.0,PERSONAL,B,2875,11.71,0.17,N,10,1,1,0.8839890999254699,High Risk
22,39000,OWN,6.0,MEDICAL,A,1000,10.99,0.03,N,2,0,0,0.026292154760100675,Low Risk
21,53000,MORTGAGE,5.0,VENTURE,C,18000,13.8,0.34,Y,3,0,0,0.20367104980182138,Low Risk
23,50004,MORTGAGE,7.0,PERSONAL,B,16000,11.83,0.32,N,2,0,0,0.14791009036022154,Low Risk
23,48500,RENT,5.0,DEBTCONSOLIDATION,A,3850,8.49,0.08,N,4,0,0,0.05419634587998627,Low Risk
27,60000,RENT,6.0,PERSONAL,A,6000,8.94,0.1,N,9,0,0,0.03336282529766008,Low Risk
44,171996,MORTGAGE,19.0,VENTURE,B,25000,9.62,0.15,N,11,0,0,0.019082191644106367,Low Risk
24,34000,RENT,0.0,VENTURE,D,8000,16.49,0.24,Y,3,1,1,0.801967164492936,High Risk
59,40000,MORTGAGE,5.0,PERSONAL,A,3600,7.49,0.09,N,24,0,0,0.04188592705108227,Low Risk
41,85000,RENT,5.0,PERSONAL,C,3000,13.49,0.04,N,17,0,0,0.05665729809483716,Low Risk
25,55000,MORTGAGE,2.0,EDUCATION,E,14000,15.68,0.25,Y,4,0,0,0.48076087381991034,Medium Risk
23,100000,MORTGAGE,7.0,PERSONAL,B,11200,11.49,0.11,N,2,0,0,0.04439288471336169,Low Risk
26,38000,RENT,6.0,PERSONAL,A,10000,7.66,0.26,N,3,0,0,0.07484331235948759,Low Risk
26,96050,MORTGAGE,3.0,MEDICAL,D,24000,15.28,0.21,Y,2,1,1,0.7167103552601303,High Risk
25,90000,MORTGAGE,9.0,MEDICAL,A,6000,6.99,0.07,N,3,0,0,0.027640501665586036,Low Risk
23,70000,MORTGAGE,7.0,EDUCATION,B,4000,10.99,0.06,N,4,0,0,0.06355254335919189,Low Risk
29,74004,MORTGAGE,13.0,PERSONAL,B,13000,11.26,0.18,N,6,0,0,0.0680803060972139,Low Risk
29,52000,RENT,13.0,PERSONAL,D,7000,16.77,0.13,N,5,0,1,0.529081276465485,Medium Risk
28,32000,MORTGAGE,4.0,EDUCATION,B,12000,12.69,0.38,N,10,1,0,0.2184787746982887,Low Risk
31,64500,MORTGAGE,5.0,EDUCATION,A,7000,7.88,0.11,N,5,0,0,0.036849784582995454,Low Risk
23,36000,MORTGAGE,4.0,EDUCATION,A,10000,7.14,0.28,N,3,0,0,0.05453679508922514,Low Risk
32,45400,RENT,4.0,PERSONAL,B,15000,12.18,0.33,N,6,1,1,0.9695348123036405,High Risk
29,76000,RENT,2.0,HOMEIMPROVEMENT,B,8000,11.36,0.11,N,5,0,0,0.09381341459272902,Low Risk
25,50000,RENT,0.0,PERSONAL,A,5000,10.99,0.1,N,2,0,0,0.06208466210444271,Low Risk
22,49000,RENT,1.0,EDUCATION,D,5000,15.62,0.1,Y,4,1,1,0.6586956556891762,High Risk
24,10668,RENT,0.0,HOMEIMPROVEMENT,A,5000,7.88,0.47,N,3,1,1,0.999315870594369,High Risk
26,70000,MORTGAGE,4.0,PERSONAL,A,5000,10.99,0.07,N,4,0,0,0.04507765608745581,Low Risk
28,111000,MORTGAGE,12.0,DEBTCONSOLIDATION,F,25000,19.79,0.23,N,5,1,1,0.6791730107142675,High Risk
43,48000,MORTGAGE,2.0,VENTURE,A,10400,5.99,0.22,N,17,0,0,0.020540355267866912,Low Risk
29,30000,RENT,1.0,DEBTCONSOLIDATION,E,15000,16.4,0.5,N,10,1,1,0.9970317601526769,High Risk
31,60000,RENT,2.0,PERSONAL,C,12000,13.98,0.2,N,5,0,0,0.06931629353324519,Low Risk
25,25000,RENT,4.0,VENTURE,B,2000,9.91,0.08,N,4,0,0,0.05446488816342402,Low Risk
23,49000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9600,5.42,0.2,N,3,0,0,0.04879487553826187,Low Risk
36,24000,RENT,2.0,DEBTCONSOLIDATION,C,8000,13.61,0.33,N,14,1,1,0.9704812299686711,High Risk
39,70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,8400,7.88,0.12,N,15,0,0,0.042507040302974676,Low Risk
29,42000,RENT,6.0,PERSONAL,C,18000,14.65,0.43,N,7,1,1,0.9730613216023958,High Risk
23,38400,OWN,5.0,EDUCATION,B,7675,10.0,0.2,N,4,0,0,0.014404930660701544,Low Risk
36,75000,MORTGAGE,9.0,EDUCATION,B,15000,12.18,0.2,N,16,0,0,0.06718064127853099,Low Risk
41,54000,MORTGAGE,6.0,VENTURE,C,5000,13.23,0.09,N,12,1,0,0.07828389305602461,Low Risk
22,32376,RENT,1.0,EDUCATION,C,10000,13.61,0.31,Y,4,1,1,0.9703752101880392,High Risk
36,70000,MORTGAGE,11.0,PERSONAL,C,25000,12.84,0.36,Y,16,0,0,0.1455653807643778,Low Risk
30,120000,MORTGAGE,15.0,EDUCATION,A,11000,6.03,0.09,N,9,0,0,0.024119919762554464,Low Risk
22,56400,RENT,2.0,HOMEIMPROVEMENT,D,25000,14.96,0.44,Y,3,1,1,0.9966970594221798,High Risk
29,55000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,12000,7.49,0.22,N,8,0,0,0.04879487553826187,Low Risk
35,52000,RENT,2.0,MEDICAL,B,3000,11.48,0.06,N,7,0,0,0.11186546246364225,Low Risk
29,150000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10700,14.22,0.07,N,9,0,0,0.07573472401693249,Low Risk
21,90000,OWN,6.0,MEDICAL,A,12000,6.03,0.13,N,3,0,0,0.009201563973502153,Low Risk
27,119000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,30000,18.25,0.25,N,7,1,1,0.7805037266858641,High Risk
22,60000,MORTGAGE,4.0,EDUCATION,A,5000,6.54,0.08,N,4,0,0,0.027526881166231674,Low Risk
27,34000,RENT,10.0,MEDICAL,D,4000,17.19,0.12,Y,9,1,1,0.7853323318336235,High Risk
28,50000,MORTGAGE,4.0,EDUCATION,A,15000,6.99,0.3,N,10,0,0,0.050946034595689554,Low Risk
34,48000,RENT,0.0,EDUCATION,A,4000,8.0,0.08,N,9,0,0,0.049615992790379086,Low Risk
36,20112,MORTGAGE,4.0,MEDICAL,A,3900,5.99,0.19,N,12,0,0,0.09016919126449435,Low Risk
40,114000,MORTGAGE,11.0,MEDICAL,A,6000,5.42,0.05,N,17,0,0,0.028914441855558245,Low Risk
25,110000,MORTGAGE,4.0,VENTURE,B,7000,9.88,0.06,N,2,0,0,0.0159149592316194,Low Risk
22,72000,MORTGAGE,6.0,PERSONAL,A,10800,6.91,0.15,N,3,0,0,0.03493478828889461,Low Risk
27,62000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,3275,9.33,0.05,N,8,0,0,0.09250175564946188,Low Risk
26,59000,MORTGAGE,9.0,PERSONAL,A,6000,7.51,0.1,N,4,0,0,0.07972298930119967,Low Risk
29,79200,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,5.42,0.1,N,5,0,0,0.05381721197541472,Low Risk
23,38160,MORTGAGE,5.0,MEDICAL,B,12000,10.38,0.31,N,4,0,0,0.15747364481820855,Low Risk
27,47000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,25000,14.96,0.53,Y,9,1,1,0.7342774450638972,High Risk
28,40000,RENT,6.0,EDUCATION,C,10500,14.27,0.26,N,6,0,0,0.14203623927904477,Low Risk
24,21648,RENT,8.0,EDUCATION,A,5000,6.99,0.23,N,3,0,0,0.09954126251481124,Low Risk
40,48000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,8000,15.95,0.17,N,11,0,1,0.7107664780337837,High Risk
25,72000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,2000,7.66,0.03,N,4,0,0,0.05566386414593156,Low Risk
30,15000,RENT,6.0,EDUCATION,B,2700,12.69,0.18,N,5,1,1,0.8780228235711681,High Risk
23,36000,RENT,0.0,EDUCATION,A,10000,8.59,0.28,N,2,0,0,0.07415672017339837,Low Risk
28,206000,RENT,2.0,HOMEIMPROVEMENT,C,24000,10.99,0.12,N,10,0,0,0.07889749276975393,Low Risk
28,126000,MORTGAGE,12.0,VENTURE,B,2000,9.99,0.02,N,10,0,0,0.016014169054285928,Low Risk
22,60000,RENT,2.0,MEDICAL,B,5125,11.86,0.09,N,3,0,0,0.07466921611427904,Low Risk
22,175000,RENT,6.0,VENTURE,C,3500,11.91,0.02,Y,2,0,0,0.04759331447022281,Low Risk
22,60000,MORTGAGE,6.0,EDUCATION,B,3950,10.65,0.07,N,2,0,0,0.043869522178948586,Low Risk
34,130000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,10.65,0.15,N,10,0,0,0.0626637201112843,Low Risk
28,57000,RENT,2.0,HOMEIMPROVEMENT,C,6000,13.49,0.11,Y,8,0,0,0.15587977101969008,Low Risk
24,59000,RENT,7.0,HOMEIMPROVEMENT,D,15250,14.96,0.26,N,4,0,1,0.7097732213893427,High Risk
24,23000,RENT,0.0,HOMEIMPROVEMENT,C,8000,13.49,0.35,N,4,1,1,0.9948676871452302,High Risk
35,115000,RENT,1.0,VENTURE,B,28000,9.91,0.24,N,6,0,0,0.03408285309757959,Low Risk
23,150000,MORTGAGE,7.0,MEDICAL,A,8000,6.91,0.05,N,2,0,0,0.029478619302620586,Low Risk
40,35416,RENT,15.0,MEDICAL,A,2000,6.91,0.06,N,14,0,0,0.06269763591951347,Low Risk
27,45000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,5000,9.25,0.11,N,10,0,0,0.08410045384982948,Low Risk
27,49000,RENT,11.0,VENTURE,B,4000,10.59,0.08,N,5,0,0,0.032588537623022426,Low Risk
22,57000,MORTGAGE,4.0,EDUCATION,A,12875,7.9,0.23,N,2,0,0,0.044046883662135446,Low Risk
23,60000,RENT,4.0,VENTURE,B,15000,11.83,0.25,N,3,0,0,0.032299870300860435,Low Risk
24,72000,RENT,4.0,EDUCATION,B,15000,10.99,0.21,N,2,0,0,0.07129639384813677,Low Risk
24,64000,RENT,8.0,DEBTCONSOLIDATION,D,30000,14.54,0.47,Y,3,1,1,0.9926558945444153,High Risk
39,52000,RENT,1.0,DEBTCONSOLIDATION,B,14000,11.71,0.27,N,12,0,0,0.12594104860694091,Low Risk
34,37000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,4400,10.99,0.12,N,5,0,0,0.11058361665591694,Low Risk
23,80000,RENT,6.0,PERSONAL,A,5000,5.42,0.06,N,2,0,0,0.026579600952209827,Low Risk
30,51600,RENT,5.0,DEBTCONSOLIDATION,A,9000,6.54,0.17,N,6,0,0,0.05084833062833039,Low Risk
22,51996,OWN,7.0,VENTURE,B,6000,10.75,0.12,N,2,0,0,0.006073878367303693,Low Risk
22,110000,RENT,6.0,DEBTCONSOLIDATION,C,20000,13.72,0.18,N,3,0,0,0.10103130075231607,Low Risk
35,92000,MORTGAGE,11.0,VENTURE,A,12000,6.99,0.13,N,8,0,0,0.009243327799937449,Low Risk
24,44000,MORTGAGE,7.0,PERSONAL,B,10000,9.99,0.23,N,3,0,0,0.07085369098709327,Low Risk
26,114000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,6000,10.0,0.05,N,2,1,0,0.04454410352014836,Low Risk
23,25000,RENT,3.0,VENTURE,B,10000,11.83,0.4,N,3,1,1,0.9519814252833922,High Risk
58,100000,MORTGAGE,6.0,PERSONAL,A,6000,5.42,0.06,N,19,0,0,0.024296999560305153,Low Risk
29,30000,RENT,4.0,VENTURE,C,7200,15.27,0.24,Y,8,0,0,0.24944855072291974,Low Risk
27,80000,RENT,3.0,DEBTCONSOLIDATION,B,4000,12.69,0.05,N,8,0,0,0.06988554768823799,Low Risk
25,79404,OTHER,0.0,VENTURE,D,20000,15.05,0.25,N,3,0,0,0.467423655567237,Medium Risk
25,112000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,16000,6.99,0.14,N,4,0,0,0.028312381746404918,Low Risk
28,52260,MORTGAGE,4.0,EDUCATION,A,9000,7.51,0.17,N,7,0,0,0.04331820606141413,Low Risk
31,56000,MORTGAGE,3.0,MEDICAL,A,12000,6.54,0.21,N,5,0,0,0.050088856122831864,Low Risk
24,35000,MORTGAGE,3.0,MEDICAL,C,15000,14.27,0.43,N,2,0,0,0.28269369089557356,Low Risk
22,40000,RENT,1.0,DEBTCONSOLIDATION,B,7000,11.11,0.17,N,3,0,0,0.09274897543011355,Low Risk
26,67000,RENT,4.0,MEDICAL,C,2400,12.99,0.04,Y,2,0,0,0.09745016924369443,Low Risk
30,107000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,2500,10.78,0.02,Y,6,0,0,0.08288258059373892,Low Risk
24,47000,MORTGAGE,0.0,PERSONAL,C,12000,13.49,0.26,Y,3,0,0,0.10557154562474774,Low Risk
32,115000,MORTGAGE,3.0,EDUCATION,E,20000,16.95,0.17,Y,7,0,0,0.2676609918897272,Low Risk
36,126252,RENT,18.0,MEDICAL,A,8000,7.14,0.06,N,11,0,0,0.03105343486299041,Low Risk
23,120000,MORTGAGE,3.0,MEDICAL,B,30000,11.49,0.25,N,4,0,0,0.07668375256557268,Low Risk
26,54000,RENT,7.0,DEBTCONSOLIDATION,D,25000,14.83,0.46,Y,2,1,1,0.9931423998463731,High Risk
26,46000,RENT,2.0,DEBTCONSOLIDATION,D,25000,11.86,0.54,N,4,1,1,0.9955870425807504,High Risk
28,66725,RENT,3.0,MEDICAL,D,9000,16.29,0.11,Y,9,1,1,0.6842839992623515,High Risk
29,450000,MORTGAGE,4.0,EDUCATION,D,25000,15.37,0.06,N,7,0,0,0.2393587393411746,Low Risk
24,26400,RENT,4.0,EDUCATION,A,8875,6.62,0.34,N,3,1,1,0.9567249398893699,High Risk
52,59004,RENT,4.0,DEBTCONSOLIDATION,D,20000,15.58,0.34,N,22,1,1,0.9963040324957432,High Risk
45,60000,RENT,4.0,DEBTCONSOLIDATION,B,25000,9.99,0.42,N,16,1,1,0.9713155755696986,High Risk
26,102456,MORTGAGE,10.0,VENTURE,D,25000,10.99,0.24,Y,2,0,0,0.08828506008285278,Low Risk
24,60000,RENT,0.0,PERSONAL,B,20000,10.99,0.33,N,2,1,1,0.9610049583172221,High Risk
32,34000,MORTGAGE,5.0,PERSONAL,A,4000,7.49,0.12,N,6,0,0,0.11766239678009599,Low Risk
28,85000,MORTGAGE,0.0,EDUCATION,E,24000,19.03,0.28,N,7,0,1,0.5495330303257896,Medium Risk
34,72000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,4000,7.14,0.06,N,9,0,0,0.05009797079063794,Low Risk
26,84000,MORTGAGE,5.0,EDUCATION,C,21000,13.49,0.25,Y,2,0,0,0.06740337700245264,Low Risk
35,90000,RENT,0.0,MEDICAL,A,7000,8.59,0.08,N,10,0,0,0.03159694976983095,Low Risk
36,45600,MORTGAGE,8.0,MEDICAL,A,18000,6.91,0.39,N,11,0,0,0.1254521082013109,Low Risk
30,75000,RENT,2.0,MEDICAL,C,6000,12.68,0.08,N,8,0,0,0.09326670361957742,Low Risk
43,43000,MORTGAGE,5.0,PERSONAL,B,15000,8.88,0.35,N,15,0,0,0.1334170993937945,Low Risk
25,25716,RENT,1.0,MEDICAL,A,9250,6.54,0.36,N,2,1,1,0.957178854197547,High Risk
21,44500,OWN,6.0,EDUCATION,D,5000,13.87,0.11,Y,3,0,0,0.019919641224636325,Low Risk
25,24000,OWN,0.0,MEDICAL,A,7000,9.63,0.29,N,3,0,0,0.02310467550201908,Low Risk
30,60000,RENT,14.0,MEDICAL,C,18500,12.99,0.31,N,5,1,1,0.9674580903327954,High Risk
24,120000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,9500,11.66,0.08,Y,2,0,0,0.05460561573401756,Low Risk
22,22000,MORTGAGE,6.0,EDUCATION,B,7000,11.71,0.32,N,2,0,0,0.20446065421323179,Low Risk
33,90000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,12000,12.98,0.13,N,6,0,0,0.07173901042863777,Low Risk
26,69000,MORTGAGE,8.0,PERSONAL,A,15000,7.49,0.22,N,3,0,0,0.037234069771091824,Low Risk
30,66000,MORTGAGE,15.0,VENTURE,B,15000,11.14,0.23,N,8,0,0,0.03569871576203708,Low Risk
27,74400,MORTGAGE,11.0,DEBTCONSOLIDATION,D,10000,16.0,0.13,Y,6,1,1,0.807469033791839,High Risk
23,23500,RENT,4.0,EDUCATION,C,3000,13.23,0.13,Y,2,0,0,0.1287870433586067,Low Risk
38,37500,RENT,0.0,VENTURE,A,1375,6.91,0.04,N,11,0,0,0.031698266857722666,Low Risk
31,64000,MORTGAGE,15.0,EDUCATION,B,24000,10.25,0.38,N,5,0,0,0.12195333927344315,Low Risk
24,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,25000,10.99,0.36,N,3,0,0,0.15738981737675845,Low Risk
23,27996,RENT,7.0,DEBTCONSOLIDATION,A,10000,10.99,0.36,N,2,1,1,0.9645025392445115,High Risk
24,61147,MORTGAGE,5.0,MEDICAL,A,17000,6.03,0.28,N,4,0,0,0.05227595333549679,Low Risk
27,145000,RENT,11.0,MEDICAL,B,5000,12.69,0.03,N,7,0,0,0.059197114619582984,Low Risk
22,32000,RENT,3.0,DEBTCONSOLIDATION,D,4800,16.49,0.15,Y,2,1,1,0.8738232977571508,High Risk
23,76042,RENT,6.0,HOMEIMPROVEMENT,D,20000,15.05,0.26,Y,4,1,1,0.7123718789996345,High Risk
24,50740,RENT,0.0,MEDICAL,A,6000,9.63,0.12,N,3,0,0,0.05612952697917269,Low Risk
29,60000,MORTGAGE,13.0,DEBTCONSOLIDATION,G,25000,20.16,0.42,Y,9,1,1,0.9300154137810192,High Risk
28,53000,OWN,3.0,EDUCATION,A,7475,7.9,0.14,N,8,0,0,0.012041794752688451,Low Risk
49,86400,RENT,7.0,PERSONAL,A,16875,7.51,0.2,N,14,0,0,0.03310234909245551,Low Risk
28,54263,RENT,0.0,HOMEIMPROVEMENT,C,3500,11.66,0.06,N,5,0,0,0.15458257653188465,Low Risk
25,84000,RENT,4.0,EDUCATION,B,6500,11.89,0.08,N,4,0,0,0.049336262070378875,Low Risk
38,20004,OWN,2.0,PERSONAL,B,6250,10.99,0.31,N,12,0,0,0.038720792151795344,Low Risk
39,90000,MORTGAGE,0.0,MEDICAL,B,18000,10.99,0.2,N,11,0,0,0.058757953449417664,Low Risk
32,74000,MORTGAGE,5.0,VENTURE,B,15000,11.11,0.2,N,9,0,0,0.03569871576203708,Low Risk
25,64000,RENT,9.0,MEDICAL,B,14400,9.62,0.23,N,2,0,0,0.07718349871505199,Low Risk
42,32004,RENT,1.0,DEBTCONSOLIDATION,A,2500,7.49,0.08,N,17,1,0,0.10284605174448704,Low Risk
28,37290,MORTGAGE,7.0,PERSONAL,A,5500,5.42,0.15,N,5,0,0,0.051456626120962884,Low Risk
28,86004,MORTGAGE,12.0,VENTURE,B,3000,9.99,0.03,N,5,0,0,0.018148371812160235,Low Risk
29,280000,MORTGAGE,6.0,MEDICAL,C,15000,12.99,0.05,Y,6,0,0,0.06768770309124587,Low Risk
22,46000,RENT,6.0,EDUCATION,A,14000,8.49,0.3,N,4,0,0,0.06382777096105523,Low Risk
35,165996,RENT,1.0,DEBTCONSOLIDATION,A,6000,5.42,0.04,N,10,0,0,0.03436106617590926,Low Risk
32,92000,MORTGAGE,1.0,EDUCATION,B,5000,10.99,0.05,N,8,0,0,0.04485848256356178,Low Risk
26,96000,MORTGAGE,4.0,HOMEIMPROVEMENT,E,20000,16.7,0.21,N,4,0,0,0.2749074069931815,Low Risk
22,25000,RENT,4.0,VENTURE,B,8000,10.74,0.32,N,4,1,1,0.9391503077675075,High Risk
25,59000,OWN,6.0,HOMEIMPROVEMENT,A,5000,6.17,0.08,N,2,0,0,0.02875348132155175,Low Risk
27,24000,MORTGAGE,1.0,VENTURE,C,11000,10.99,0.46,Y,6,0,0,0.24543363094081352,Low Risk
23,56000,RENT,7.0,EDUCATION,C,9000,13.35,0.16,N,3,0,0,0.08868169185150374,Low Risk
29,18000,RENT,2.0,VENTURE,B,3000,12.69,0.17,N,5,1,1,0.8533599855423379,High Risk
23,140000,MORTGAGE,7.0,PERSONAL,C,6000,13.49,0.04,Y,3,0,0,0.049687532528028225,Low Risk
26,74000,MORTGAGE,0.0,DEBTCONSOLIDATION,E,16800,16.4,0.23,Y,4,1,1,0.873295493606574,High Risk
28,81000,MORTGAGE,0.0,VENTURE,C,5000,12.53,0.06,N,9,0,0,0.050860435639167326,Low Risk
22,63211,RENT,7.0,DEBTCONSOLIDATION,B,6500,11.86,0.1,N,2,0,0,0.10145723766097021,Low Risk
24,15120,RENT,4.0,MEDICAL,A,1600,7.51,0.11,N,3,0,0,0.2040769194738285,Low Risk
22,60000,MORTGAGE,6.0,MEDICAL,A,17500,7.88,0.29,N,4,0,0,0.040664431144395316,Low Risk
24,115000,RENT,8.0,EDUCATION,A,12000,6.54,0.1,N,3,0,0,0.026582216590031883,Low Risk
25,15996,RENT,1.0,EDUCATION,C,2000,13.48,0.13,Y,4,0,0,0.3786637223215736,Medium Risk
23,52700,MORTGAGE,7.0,MEDICAL,D,8000,16.29,0.13,Y,2,1,1,0.7527979801510596,High Risk
32,78000,RENT,1.0,MEDICAL,B,4000,9.88,0.05,N,6,0,0,0.09285762788736948,Low Risk
29,64500,RENT,5.0,MEDICAL,A,10000,8.94,0.16,N,7,0,0,0.047843746406210114,Low Risk
29,44000,RENT,2.0,VENTURE,D,5400,16.0,0.12,Y,9,1,1,0.6360727162634794,High Risk
29,9600,RENT,1.0,DEBTCONSOLIDATION,B,2600,12.69,0.27,N,7,1,1,0.9150307000097707,High Risk
31,43000,RENT,15.0,MEDICAL,B,13350,12.42,0.31,N,9,1,1,0.973068218261369,High Risk
26,75000,MORTGAGE,7.0,VENTURE,A,10000,7.49,0.13,N,2,0,0,0.013074298230147358,Low Risk
23,75000,RENT,1.0,PERSONAL,A,6000,6.03,0.08,N,4,0,0,0.03696683248724173,Low Risk
25,54000,RENT,7.0,HOMEIMPROVEMENT,C,10700,10.99,0.2,Y,2,1,0,0.13935809051998738,Low Risk
23,36000,RENT,5.0,VENTURE,B,7000,10.65,0.19,N,2,0,0,0.03487745109243787,Low Risk
